key,value,date
86,0,2011-01-14
86,0,2011-01-28
86,0,2011-02-11
86,0,2011-02-25
86,0,2011-03-11
86,0,2011-03-25
86,0,2011-04-08
86,0,2011-04-22
86,109,2011-05-06
86,262,2011-05-20
86,239,2011-06-03
86,86,2011-06-17
86,98,2011-07-01
86,99,2011-07-15
86,1,2011-07-29
86,0,2011-08-12
86,0,2011-08-26
86,0,2011-09-09
86,0,2011-09-23
86,0,2011-10-07
86,0,2011-10-21
86,0,2011-11-04
86,0,2011-11-18
86,0,2011-12-02
86,0,2011-12-16
86,0,2011-12-30
86,0,2012-01-13
86,0,2012-01-27
86,0,2012-02-10
86,0,2012-02-24
86,0,2012-03-09
86,0,2012-03-23
86,0,2012-04-06
86,0,2012-04-20
86,0,2012-05-04
86,0,2012-05-18
86,0,2012-06-01
86,0,2012-06-15
86,0,2012-06-29
86,0,2012-07-13
86,0,2012-07-27
86,0,2012-08-10
86,0,2012-08-24
86,0,2012-09-07
86,0,2012-09-21
86,0,2012-10-05
86,0,2012-10-19
86,0,2012-11-02
86,0,2012-11-16
86,0,2012-11-30
86,0,2012-12-14
86,0,2012-12-28
86,0,2013-01-11
86,0,2013-01-25
86,0,2013-02-08
86,0,2013-02-22
86,0,2013-03-08
86,0,2013-03-22
86,0,2013-04-05
86,0,2013-04-19
86,0,2013-05-03
86,0,2013-05-17
86,0,2013-05-31
86,0,2013-06-14
86,0,2013-06-28
86,0,2013-07-12
86,0,2013-07-26
86,0,2013-08-09
86,0,2013-08-23
86,0,2013-09-06
86,0,2013-09-20
86,0,2013-10-04
86,0,2013-10-18
86,0,2013-11-01
86,0,2013-11-15
86,0,2013-11-29
86,0,2013-12-13
86,0,2013-12-27
86,0,2014-01-10
86,0,2014-01-24
86,0,2014-02-07
86,0,2014-02-21
86,0,2014-03-07
86,0,2014-03-21
86,0,2014-04-04
86,0,2014-04-18
86,0,2014-05-02
86,0,2014-05-16
86,0,2014-05-30
86,0,2014-06-13
86,0,2014-06-27
86,0,2014-07-11
86,0,2014-07-25
86,0,2014-08-08
86,0,2014-08-22
86,0,2014-09-05
86,0,2014-09-19
87,0,2010-03-12
87,0,2010-03-26
87,0,2010-04-09
87,0,2010-04-23
87,0,2010-05-07
87,0,2010-05-21
87,0,2010-06-04
87,0,2010-06-18
87,0,2010-07-02
87,0,2010-07-16
87,0,2010-07-30
87,0,2010-08-13
87,0,2010-08-27
87,0,2010-09-10
87,0,2010-09-24
87,0,2010-10-08
87,0,2010-10-22
87,0,2010-11-05
87,0,2010-11-19
87,0,2010-12-03
87,0,2010-12-17
87,0,2010-12-31
87,0,2011-01-14
87,0,2011-01-28
87,0,2011-02-11
87,0,2011-02-25
87,0,2011-03-11
87,0,2011-03-25
87,0,2011-04-08
87,0,2011-04-22
87,0,2011-05-06
87,0,2011-05-20
87,0,2011-06-03
87,0,2011-06-17
87,7,2011-07-01
87,7,2011-07-15
87,0,2011-07-29
87,0,2011-08-12
87,0,2011-08-26
87,0,2011-09-09
87,0,2011-09-23
87,0,2011-10-07
87,0,2011-10-21
87,0,2011-11-04
87,0,2011-11-18
87,0,2011-12-02
87,7,2011-12-16
87,9,2011-12-30
87,2,2012-01-13
87,1,2012-01-27
87,1,2012-02-10
87,0,2012-02-24
87,0,2012-03-09
87,7,2012-03-23
87,7,2012-04-06
87,0,2012-04-20
87,0,2012-05-04
87,0,2012-05-18
87,0,2012-06-01
87,0,2012-06-15
87,9,2012-06-29
87,17,2012-07-13
87,8,2012-07-27
87,0,2012-08-10
87,0,2012-08-24
87,0,2012-09-07
87,0,2012-09-21
87,0,2012-10-05
87,0,2012-10-19
87,0,2012-11-02
87,0,2012-11-16
87,0,2012-11-30
87,0,2012-12-14
87,0,2012-12-28
87,0,2013-01-11
87,0,2013-01-25
87,0,2013-02-08
87,0,2013-02-22
87,0,2013-03-08
87,0,2013-03-22
87,0,2013-04-05
87,0,2013-04-19
87,0,2013-05-03
87,0,2013-05-17
87,0,2013-05-31
87,0,2013-06-14
87,0,2013-06-28
87,2,2013-07-12
87,2,2013-07-26
87,0,2013-08-09
87,0,2013-08-23
87,0,2013-09-06
87,13,2013-09-20
87,13,2013-10-04
87,0,2013-10-18
87,0,2013-11-01
87,0,2013-11-15
87,0,2013-11-29
87,5,2013-12-13
87,5,2013-12-27
87,0,2014-01-10
87,0,2014-01-24
87,0,2014-02-07
87,0,2014-02-21
87,0,2014-03-07
87,1,2014-03-21
87,1,2014-04-04
87,0,2014-04-18
87,0,2014-05-02
87,0,2014-05-16
87,0,2014-05-30
87,0,2014-06-13
87,0,2014-06-27
87,0,2014-07-11
87,0,2014-07-25
87,0,2014-08-08
87,0,2014-08-22
87,0,2014-09-05
87,0,2014-09-19
88,0,2010-03-12
88,0,2010-03-26
88,0,2010-04-09
88,0,2010-04-23
88,0,2010-05-07
88,0,2010-05-21
88,0,2010-06-04
88,0,2010-06-18
88,0,2010-07-02
88,0,2010-07-16
88,0,2010-07-30
88,0,2010-08-13
88,0,2010-08-27
88,0,2010-09-10
88,0,2010-09-24
88,0,2010-10-08
88,0,2010-10-22
88,0,2010-11-05
88,0,2010-11-19
88,0,2010-12-03
88,0,2010-12-17
88,0,2010-12-31
88,0,2011-01-14
88,0,2011-01-28
88,0,2011-02-11
88,0,2011-02-25
88,0,2011-03-11
88,0,2011-03-25
88,0,2011-04-08
88,0,2011-04-22
88,1,2011-05-06
88,8,2011-05-20
88,7,2011-06-03
88,0,2011-06-17
88,0,2011-07-01
88,0,2011-07-15
88,0,2011-07-29
88,0,2011-08-12
88,7,2011-08-26
88,11,2011-09-09
88,15,2011-09-23
88,11,2011-10-07
88,0,2011-10-21
88,0,2011-11-04
88,0,2011-11-18
88,0,2011-12-02
88,13,2011-12-16
88,13,2011-12-30
88,0,2012-01-13
88,0,2012-01-27
88,0,2012-02-10
88,0,2012-02-24
88,0,2012-03-09
88,11,2012-03-23
88,11,2012-04-06
88,0,2012-04-20
88,0,2012-05-04
88,0,2012-05-18
88,0,2012-06-01
88,0,2012-06-15
88,0,2012-06-29
88,0,2012-07-13
88,0,2012-07-27
88,0,2012-08-10
88,0,2012-08-24
88,0,2012-09-07
88,0,2012-09-21
88,0,2012-10-05
88,0,2012-10-19
88,0,2012-11-02
88,0,2012-11-16
88,0,2012-11-30
88,1,2012-12-14
88,12,2012-12-28
88,11,2013-01-11
88,0,2013-01-25
88,0,2013-02-08
88,0,2013-02-22
88,0,2013-03-08
88,4,2013-03-22
88,4,2013-04-05
88,0,2013-04-19
88,0,2013-05-03
88,0,2013-05-17
88,0,2013-05-31
88,0,2013-06-14
88,0,2013-06-28
88,0,2013-07-12
88,0,2013-07-26
88,0,2013-08-09
88,0,2013-08-23
88,0,2013-09-06
88,0,2013-09-20
88,0,2013-10-04
88,0,2013-10-18
88,0,2013-11-01
88,0,2013-11-15
88,0,2013-11-29
88,0,2013-12-13
88,0,2013-12-27
88,0,2014-01-10
88,0,2014-01-24
88,0,2014-02-07
88,0,2014-02-21
88,0,2014-03-07
88,0,2014-03-21
88,0,2014-04-04
88,0,2014-04-18
88,0,2014-05-02
88,0,2014-05-16
88,0,2014-05-30
88,0,2014-06-13
88,0,2014-06-27
88,0,2014-07-11
88,0,2014-07-25
88,0,2014-08-08
88,0,2014-08-22
88,0,2014-09-05
88,0,2014-09-19
108,0,2010-03-12
108,0,2010-03-26
108,0,2010-04-09
108,0,2010-04-23
108,0,2010-05-07
108,0,2010-05-21
108,0,2010-06-04
108,0,2010-06-18
108,0,2010-07-02
108,0,2010-07-16
108,0,2010-07-30
108,0,2010-08-13
108,0,2010-08-27
108,0,2010-09-10
108,0,2010-09-24
108,0,2010-10-08
108,0,2010-10-22
108,0,2010-11-05
108,0,2010-11-19
108,0,2010-12-03
108,0,2010-12-17
108,0,2010-12-31
108,0,2011-01-14
108,0,2011-01-28
108,0,2011-02-11
108,0,2011-02-25
108,0,2011-03-11
108,0,2011-03-25
108,0,2011-04-08
108,0,2011-04-22
108,0,2011-05-06
108,0,2011-05-20
108,0,2011-06-03
108,0,2011-06-17
108,0,2011-07-01
108,0,2011-07-15
108,0,2011-07-29
108,0,2011-08-12
108,0,2011-08-26
108,0,2011-09-09
108,27,2011-09-23
108,128,2011-10-07
108,149,2011-10-21
108,55,2011-11-04
108,67,2011-11-18
108,140,2011-12-02
108,84,2011-12-16
108,4,2011-12-30
108,63,2012-01-13
108,136,2012-01-27
108,108,2012-02-10
108,166,2012-02-24
108,223,2012-03-09
108,102,2012-03-23
108,10,2012-04-06
108,26,2012-04-20
108,37,2012-05-04
108,11,2012-05-18
108,0,2012-06-01
108,0,2012-06-15
108,0,2012-06-29
108,0,2012-07-13
108,0,2012-07-27
108,0,2012-08-10
108,0,2012-08-24
108,0,2012-09-07
108,0,2012-09-21
108,0,2012-10-05
108,0,2012-10-19
108,0,2012-11-02
108,0,2012-11-16
108,0,2012-11-30
108,0,2012-12-14
108,0,2012-12-28
108,0,2013-01-11
108,0,2013-01-25
108,0,2013-02-08
108,0,2013-02-22
108,0,2013-03-08
108,0,2013-03-22
108,0,2013-04-05
108,0,2013-04-19
108,0,2013-05-03
108,0,2013-05-17
108,0,2013-05-31
108,0,2013-06-14
108,0,2013-06-28
108,0,2013-07-12
108,0,2013-07-26
108,0,2013-08-09
108,0,2013-08-23
108,0,2013-09-06
108,0,2013-09-20
108,0,2013-10-04
108,0,2013-10-18
108,0,2013-11-01
108,0,2013-11-15
108,0,2013-11-29
108,0,2013-12-13
108,0,2013-12-27
108,0,2014-01-10
108,0,2014-01-24
108,0,2014-02-07
108,0,2014-02-21
108,0,2014-03-07
108,0,2014-03-21
108,0,2014-04-04
108,0,2014-04-18
108,0,2014-05-02
108,0,2014-05-16
108,0,2014-05-30
108,0,2014-06-13
108,0,2014-06-27
108,0,2014-07-11
108,0,2014-07-25
108,0,2014-08-08
108,0,2014-08-22
108,0,2014-09-05
108,0,2014-09-19
110,0,2010-03-12
110,0,2010-03-26
110,0,2010-04-09
110,0,2010-04-23
110,0,2010-05-07
110,0,2010-05-21
110,0,2010-06-04
110,0,2010-06-18
110,0,2010-07-02
110,0,2010-07-16
110,0,2010-07-30
110,0,2010-08-13
110,0,2010-08-27
110,0,2010-09-10
110,0,2010-09-24
110,0,2010-10-08
110,0,2010-10-22
110,0,2010-11-05
110,0,2010-11-19
110,0,2010-12-03
110,0,2010-12-17
110,0,2010-12-31
110,0,2011-01-14
110,0,2011-01-28
110,0,2011-02-11
110,0,2011-02-25
110,0,2011-03-11
110,0,2011-03-25
110,0,2011-04-08
110,0,2011-04-22
110,0,2011-05-06
110,0,2011-05-20
110,0,2011-06-03
110,0,2011-06-17
110,0,2011-07-01
110,0,2011-07-15
110,0,2011-07-29
110,0,2011-08-12
110,0,2011-08-26
110,0,2011-09-09
110,1,2011-09-23
110,47,2011-10-07
110,139,2011-10-21
110,109,2011-11-04
110,67,2011-11-18
110,148,2011-12-02
110,125,2011-12-16
110,28,2011-12-30
110,183,2012-01-13
110,334,2012-01-27
110,273,2012-02-10
110,275,2012-02-24
110,267,2012-03-09
110,141,2012-03-23
110,30,2012-04-06
110,135,2012-04-20
110,333,2012-05-04
110,455,2012-05-18
110,316,2012-06-01
110,83,2012-06-15
110,36,2012-06-29
110,53,2012-07-13
110,39,2012-07-27
110,16,2012-08-10
110,28,2012-08-24
110,35,2012-09-07
110,73,2012-09-21
110,80,2012-10-05
110,68,2012-10-19
110,81,2012-11-02
110,61,2012-11-16
110,41,2012-11-30
110,43,2012-12-14
110,87,2012-12-28
110,109,2013-01-11
110,50,2013-01-25
110,26,2013-02-08
110,35,2013-02-22
110,16,2013-03-08
110,0,2013-03-22
110,1,2013-04-05
110,7,2013-04-19
110,21,2013-05-03
110,35,2013-05-17
110,56,2013-05-31
110,63,2013-06-14
110,57,2013-06-28
110,38,2013-07-12
110,8,2013-07-26
110,10,2013-08-09
110,19,2013-08-23
110,15,2013-09-06
110,14,2013-09-20
110,11,2013-10-04
110,3,2013-10-18
110,0,2013-11-01
110,5,2013-11-15
110,5,2013-11-29
110,0,2013-12-13
110,0,2013-12-27
110,0,2014-01-10
110,0,2014-01-24
110,0,2014-02-07
110,0,2014-02-21
110,0,2014-03-07
110,0,2014-03-21
110,0,2014-04-04
110,0,2014-04-18
110,0,2014-05-02
110,0,2014-05-16
110,0,2014-05-30
110,0,2014-06-13
110,0,2014-06-27
110,0,2014-07-11
110,0,2014-07-25
110,0,2014-08-08
110,0,2014-08-22
110,0,2014-09-05
110,1,2014-09-19
116,0,2010-03-12
116,0,2010-03-26
116,0,2010-04-09
116,0,2010-04-23
116,0,2010-05-07
116,0,2010-05-21
116,0,2010-06-04
116,0,2010-06-18
116,0,2010-07-02
116,0,2010-07-16
116,0,2010-07-30
116,0,2010-08-13
116,0,2010-08-27
116,0,2010-09-10
116,0,2010-09-24
116,0,2010-10-08
116,0,2010-10-22
116,0,2010-11-05
116,0,2010-11-19
116,0,2010-12-03
116,0,2010-12-17
116,0,2010-12-31
116,0,2011-01-14
116,0,2011-01-28
116,0,2011-02-11
116,0,2011-02-25
116,0,2011-03-11
116,0,2011-03-25
116,0,2011-04-08
116,0,2011-04-22
116,0,2011-05-06
116,0,2011-05-20
116,0,2011-06-03
116,0,2011-06-17
116,0,2011-07-01
116,0,2011-07-15
116,0,2011-07-29
116,0,2011-08-12
116,0,2011-08-26
116,0,2011-09-09
116,0,2011-09-23
116,22,2011-10-07
116,52,2011-10-21
116,84,2011-11-04
116,77,2011-11-18
116,33,2011-12-02
116,10,2011-12-16
116,0,2011-12-30
116,0,2012-01-13
116,0,2012-01-27
116,0,2012-02-10
116,0,2012-02-24
116,0,2012-03-09
116,4,2012-03-23
116,4,2012-04-06
116,1,2012-04-20
116,1,2012-05-04
116,0,2012-05-18
116,0,2012-06-01
116,0,2012-06-15
116,0,2012-06-29
116,140,2012-07-13
116,140,2012-07-27
116,0,2012-08-10
116,0,2012-08-24
116,0,2012-09-07
116,16,2012-09-21
116,30,2012-10-05
116,14,2012-10-19
116,0,2012-11-02
116,0,2012-11-16
116,45,2012-11-30
116,87,2012-12-14
116,44,2012-12-28
116,25,2013-01-11
116,23,2013-01-25
116,20,2013-02-08
116,25,2013-02-22
116,5,2013-03-08
116,9,2013-03-22
116,20,2013-04-05
116,17,2013-04-19
116,26,2013-05-03
116,20,2013-05-17
116,6,2013-05-31
116,10,2013-06-14
116,4,2013-06-28
116,5,2013-07-12
116,5,2013-07-26
116,0,2013-08-09
116,3,2013-08-23
116,66,2013-09-06
116,152,2013-09-20
116,89,2013-10-04
116,0,2013-10-18
116,18,2013-11-01
116,18,2013-11-15
116,0,2013-11-29
116,32,2013-12-13
116,35,2013-12-27
116,3,2014-01-10
116,1,2014-01-24
116,4,2014-02-07
116,3,2014-02-21
116,0,2014-03-07
116,17,2014-03-21
116,17,2014-04-04
116,0,2014-04-18
116,8,2014-05-02
116,10,2014-05-16
116,2,2014-05-30
116,0,2014-06-13
116,0,2014-06-27
116,0,2014-07-11
116,0,2014-07-25
116,0,2014-08-08
116,0,2014-08-22
116,0,2014-09-05
116,0,2014-09-19
176,0,2010-03-12
176,0,2010-03-26
176,0,2010-04-09
176,0,2010-04-23
176,0,2010-05-07
176,0,2010-05-21
176,0,2010-06-04
176,0,2010-06-18
176,0,2010-07-02
176,0,2010-07-16
176,0,2010-07-30
176,0,2010-08-13
176,0,2010-08-27
176,0,2010-09-10
176,0,2010-09-24
176,0,2010-10-08
176,0,2010-10-22
176,0,2010-11-05
176,0,2010-11-19
176,0,2010-12-03
176,0,2010-12-17
176,0,2010-12-31
176,0,2011-01-14
176,0,2011-01-28
176,0,2011-02-11
176,0,2011-02-25
176,0,2011-03-11
176,0,2011-03-25
176,0,2011-04-08
176,0,2011-04-22
176,0,2011-05-06
176,0,2011-05-20
176,0,2011-06-03
176,0,2011-06-17
176,0,2011-07-01
176,0,2011-07-15
176,0,2011-07-29
176,0,2011-08-12
176,0,2011-08-26
176,0,2011-09-09
176,0,2011-09-23
176,0,2011-10-07
176,2,2011-10-21
176,8,2011-11-04
176,18,2011-11-18
176,19,2011-12-02
176,21,2011-12-16
176,18,2011-12-30
176,12,2012-01-13
176,8,2012-01-27
176,1,2012-02-10
176,14,2012-02-24
176,13,2012-03-09
176,0,2012-03-23
176,0,2012-04-06
176,3,2012-04-20
176,3,2012-05-04
176,0,2012-05-18
176,2,2012-06-01
176,3,2012-06-15
176,1,2012-06-29
176,0,2012-07-13
176,4,2012-07-27
176,9,2012-08-10
176,17,2012-08-24
176,31,2012-09-07
176,28,2012-09-21
176,13,2012-10-05
176,5,2012-10-19
176,1,2012-11-02
176,0,2012-11-16
176,6,2012-11-30
176,28,2012-12-14
176,39,2012-12-28
176,27,2013-01-11
176,24,2013-01-25
176,14,2013-02-08
176,8,2013-02-22
176,8,2013-03-08
176,3,2013-03-22
176,3,2013-04-05
176,1,2013-04-19
176,1,2013-05-03
176,0,2013-05-17
176,11,2013-05-31
176,15,2013-06-14
176,7,2013-06-28
176,7,2013-07-12
176,4,2013-07-26
176,0,2013-08-09
176,0,2013-08-23
176,17,2013-09-06
176,24,2013-09-20
176,7,2013-10-04
176,0,2013-10-18
176,6,2013-11-01
176,17,2013-11-15
176,34,2013-11-29
176,25,2013-12-13
176,2,2013-12-27
176,9,2014-01-10
176,10,2014-01-24
176,11,2014-02-07
176,10,2014-02-21
176,0,2014-03-07
176,1,2014-03-21
176,1,2014-04-04
176,0,2014-04-18
176,0,2014-05-02
176,9,2014-05-16
176,9,2014-05-30
176,0,2014-06-13
176,0,2014-06-27
176,0,2014-07-11
176,0,2014-07-25
176,0,2014-08-08
176,0,2014-08-22
176,0,2014-09-05
176,17,2014-09-19
177,0,2010-03-12
177,0,2010-03-26
177,0,2010-04-09
177,0,2010-04-23
177,0,2010-05-07
177,0,2010-05-21
177,0,2010-06-04
177,0,2010-06-18
177,0,2010-07-02
177,0,2010-07-16
177,0,2010-07-30
177,0,2010-08-13
177,0,2010-08-27
177,0,2010-09-10
177,0,2010-09-24
177,0,2010-10-08
177,0,2010-10-22
177,0,2010-11-05
177,0,2010-11-19
177,0,2010-12-03
177,0,2010-12-17
177,0,2010-12-31
177,0,2011-01-14
177,0,2011-01-28
177,0,2011-02-11
177,0,2011-02-25
177,0,2011-03-11
177,0,2011-03-25
177,0,2011-04-08
177,0,2011-04-22
177,0,2011-05-06
177,0,2011-05-20
177,0,2011-06-03
177,0,2011-06-17
177,0,2011-07-01
177,0,2011-07-15
177,0,2011-07-29
177,0,2011-08-12
177,0,2011-08-26
177,0,2011-09-09
177,0,2011-09-23
177,0,2011-10-07
177,0,2011-10-21
177,4,2011-11-04
177,11,2011-11-18
177,11,2011-12-02
177,4,2011-12-16
177,2,2011-12-30
177,3,2012-01-13
177,1,2012-01-27
177,0,2012-02-10
177,2,2012-02-24
177,2,2012-03-09
177,3,2012-03-23
177,3,2012-04-06
177,0,2012-04-20
177,4,2012-05-04
177,4,2012-05-18
177,0,2012-06-01
177,2,2012-06-15
177,13,2012-06-29
177,24,2012-07-13
177,21,2012-07-27
177,16,2012-08-10
177,8,2012-08-24
177,10,2012-09-07
177,11,2012-09-21
177,1,2012-10-05
177,0,2012-10-19
177,0,2012-11-02
177,0,2012-11-16
177,0,2012-11-30
177,9,2012-12-14
177,12,2012-12-28
177,3,2013-01-11
177,1,2013-01-25
177,1,2013-02-08
177,0,2013-02-22
177,0,2013-03-08
177,1,2013-03-22
177,2,2013-04-05
177,2,2013-04-19
177,1,2013-05-03
177,6,2013-05-17
177,13,2013-05-31
177,12,2013-06-14
177,5,2013-06-28
177,4,2013-07-12
177,4,2013-07-26
177,0,2013-08-09
177,3,2013-08-23
177,9,2013-09-06
177,9,2013-09-20
177,3,2013-10-04
177,4,2013-10-18
177,4,2013-11-01
177,0,2013-11-15
177,1,2013-11-29
177,2,2013-12-13
177,8,2013-12-27
177,8,2014-01-10
177,9,2014-01-24
177,8,2014-02-07
177,0,2014-02-21
177,0,2014-03-07
177,0,2014-03-21
177,0,2014-04-04
177,0,2014-04-18
177,0,2014-05-02
177,1,2014-05-16
177,1,2014-05-30
177,0,2014-06-13
177,0,2014-06-27
177,0,2014-07-11
177,0,2014-07-25
177,0,2014-08-08
177,0,2014-08-22
177,0,2014-09-05
177,5,2014-09-19
196,0,2010-03-12
196,0,2010-03-26
196,0,2010-04-09
196,0,2010-04-23
196,0,2010-05-07
196,0,2010-05-21
196,0,2010-06-04
196,0,2010-06-18
196,0,2010-07-02
196,0,2010-07-16
196,0,2010-07-30
196,0,2010-08-13
196,0,2010-08-27
196,0,2010-09-10
196,0,2010-09-24
196,0,2010-10-08
196,0,2010-10-22
196,0,2010-11-05
196,0,2010-11-19
196,0,2010-12-03
196,0,2010-12-17
196,0,2010-12-31
196,0,2011-01-14
196,0,2011-01-28
196,0,2011-02-11
196,0,2011-02-25
196,0,2011-03-11
196,0,2011-03-25
196,0,2011-04-08
196,0,2011-04-22
196,0,2011-05-06
196,0,2011-05-20
196,0,2011-06-03
196,0,2011-06-17
196,0,2011-07-01
196,0,2011-07-15
196,0,2011-07-29
196,0,2011-08-12
196,0,2011-08-26
196,0,2011-09-09
196,0,2011-09-23
196,0,2011-10-07
196,0,2011-10-21
196,0,2011-11-04
196,0,2011-11-18
196,0,2011-12-02
196,7,2011-12-16
196,9,2011-12-30
196,2,2012-01-13
196,0,2012-01-27
196,0,2012-02-10
196,0,2012-02-24
196,0,2012-03-09
196,0,2012-03-23
196,3,2012-04-06
196,3,2012-04-20
196,0,2012-05-04
196,0,2012-05-18
196,9,2012-06-01
196,17,2012-06-15
196,9,2012-06-29
196,12,2012-07-13
196,24,2012-07-27
196,29,2012-08-10
196,19,2012-08-24
196,3,2012-09-07
196,0,2012-09-21
196,0,2012-10-05
196,1,2012-10-19
196,1,2012-11-02
196,9,2012-11-16
196,9,2012-11-30
196,3,2012-12-14
196,8,2012-12-28
196,5,2013-01-11
196,0,2013-01-25
196,0,2013-02-08
196,0,2013-02-22
196,0,2013-03-08
196,0,2013-03-22
196,0,2013-04-05
196,0,2013-04-19
196,0,2013-05-03
196,0,2013-05-17
196,0,2013-05-31
196,0,2013-06-14
196,0,2013-06-28
196,0,2013-07-12
196,0,2013-07-26
196,0,2013-08-09
196,10,2013-08-23
196,10,2013-09-06
196,0,2013-09-20
196,0,2013-10-04
196,0,2013-10-18
196,0,2013-11-01
196,0,2013-11-15
196,0,2013-11-29
196,0,2013-12-13
196,0,2013-12-27
196,0,2014-01-10
196,0,2014-01-24
196,0,2014-02-07
196,0,2014-02-21
196,0,2014-03-07
196,0,2014-03-21
196,0,2014-04-04
196,0,2014-04-18
196,0,2014-05-02
196,0,2014-05-16
196,0,2014-05-30
196,0,2014-06-13
196,0,2014-06-27
196,0,2014-07-11
196,0,2014-07-25
196,0,2014-08-08
196,0,2014-08-22
196,0,2014-09-05
196,0,2014-09-19
243,0,2010-03-12
243,0,2010-03-26
243,0,2010-04-09
243,0,2010-04-23
243,0,2010-05-07
243,0,2010-05-21
243,0,2010-06-04
243,0,2010-06-18
243,0,2010-07-02
243,0,2010-07-16
243,0,2010-07-30
243,0,2010-08-13
243,0,2010-08-27
243,0,2010-09-10
243,0,2010-09-24
243,0,2010-10-08
243,0,2010-10-22
243,0,2010-11-05
